date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:06:32	6621/6621	---M--	200	added ('OK')	image/png	etag:%22df7f21a2527e7a40fcce2b14954f17e2%22	https://remotecheese.com/09225-best-browniesWYNMYCGA699/images/lights.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-1/Sonicau78-1/remotecheese.com/09225-best-browniesWYNMYCGA699/images/lights.png	(from https://remotecheese.com/09225-best-browniesWYNMYCGA699/?ad_id=120220481660880751&adset_id=120220481169490751&campaign_id=120220481169480751&ad_name=2&adset_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&campaign_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&source=fb&placement=Facebook_Mobile_Reels&pid=1994288187669915&cpid=8017ae88-c56a-4a63-a2d8-7a123f089b89&lpid=ee970f3e-872e-4522-bf47-5c09157aa3b2&utm_medium=paid&utm_source=fb&utm_id=120220481169480751&utm_content=120220481660880751&utm_term=120220481169490751&utm_campaign=120220481169480751&fbclid=IwY2xjawJbKKFleHRuA2FlbQEwAGFkaWQBqxvkMUvkLwEdakqJMmVns9zRp-rjEnQK99fJs3Y2UfcYEjMsPrC1CFCE0iU9ANxXUuuD_aem_rbCD5b0kE-mgY8vu5akOtw)
21:06:32	12564/12564	---M--	200	added ('OK')	image/png	etag:%2238a384ae0bbca61a920005039aab687a%22	https://remotecheese.com/09225-best-browniesWYNMYCGA699/images/spin-now.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-1/Sonicau78-1/remotecheese.com/09225-best-browniesWYNMYCGA699/images/spin-now.png	(from https://remotecheese.com/09225-best-browniesWYNMYCGA699/?ad_id=120220481660880751&adset_id=120220481169490751&campaign_id=120220481169480751&ad_name=2&adset_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&campaign_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&source=fb&placement=Facebook_Mobile_Reels&pid=1994288187669915&cpid=8017ae88-c56a-4a63-a2d8-7a123f089b89&lpid=ee970f3e-872e-4522-bf47-5c09157aa3b2&utm_medium=paid&utm_source=fb&utm_id=120220481169480751&utm_content=120220481660880751&utm_term=120220481169490751&utm_campaign=120220481169480751&fbclid=IwY2xjawJbKKFleHRuA2FlbQEwAGFkaWQBqxvkMUvkLwEdakqJMmVns9zRp-rjEnQK99fJs3Y2UfcYEjMsPrC1CFCE0iU9ANxXUuuD_aem_rbCD5b0kE-mgY8vu5akOtw)
21:06:33	42042/42042	---M--	200	added ('OK')	image/png	etag:%2242af31016a1bd477c63550b7dfa7c225%22	https://remotecheese.com/09225-best-browniesWYNMYCGA699/images/record/1.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-1/Sonicau78-1/remotecheese.com/09225-best-browniesWYNMYCGA699/images/record/1.png	(from https://remotecheese.com/09225-best-browniesWYNMYCGA699/?ad_id=120220481660880751&adset_id=120220481169490751&campaign_id=120220481169480751&ad_name=2&adset_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&campaign_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&source=fb&placement=Facebook_Mobile_Reels&pid=1994288187669915&cpid=8017ae88-c56a-4a63-a2d8-7a123f089b89&lpid=ee970f3e-872e-4522-bf47-5c09157aa3b2&utm_medium=paid&utm_source=fb&utm_id=120220481169480751&utm_content=120220481660880751&utm_term=120220481169490751&utm_campaign=120220481169480751&fbclid=IwY2xjawJbKKFleHRuA2FlbQEwAGFkaWQBqxvkMUvkLwEdakqJMmVns9zRp-rjEnQK99fJs3Y2UfcYEjMsPrC1CFCE0iU9ANxXUuuD_aem_rbCD5b0kE-mgY8vu5akOtw)
21:06:33	43020/43020	---M--	200	added ('OK')	image/png	etag:%221421cb790288455d12948ba6732d0da0%22	https://remotecheese.com/09225-best-browniesWYNMYCGA699/images/record/2.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-1/Sonicau78-1/remotecheese.com/09225-best-browniesWYNMYCGA699/images/record/2.png	(from https://remotecheese.com/09225-best-browniesWYNMYCGA699/?ad_id=120220481660880751&adset_id=120220481169490751&campaign_id=120220481169480751&ad_name=2&adset_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&campaign_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&source=fb&placement=Facebook_Mobile_Reels&pid=1994288187669915&cpid=8017ae88-c56a-4a63-a2d8-7a123f089b89&lpid=ee970f3e-872e-4522-bf47-5c09157aa3b2&utm_medium=paid&utm_source=fb&utm_id=120220481169480751&utm_content=120220481660880751&utm_term=120220481169490751&utm_campaign=120220481169480751&fbclid=IwY2xjawJbKKFleHRuA2FlbQEwAGFkaWQBqxvkMUvkLwEdakqJMmVns9zRp-rjEnQK99fJs3Y2UfcYEjMsPrC1CFCE0iU9ANxXUuuD_aem_rbCD5b0kE-mgY8vu5akOtw)
21:06:33	86372/86372	---M--	200	added ('OK')	image/png	etag:%223511f0f7055d0ef1462e1e73a364bf9e%22	https://remotecheese.com/09225-best-browniesWYNMYCGA699/images/record/3.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-1/Sonicau78-1/remotecheese.com/09225-best-browniesWYNMYCGA699/images/record/3.png	(from https://remotecheese.com/09225-best-browniesWYNMYCGA699/?ad_id=120220481660880751&adset_id=120220481169490751&campaign_id=120220481169480751&ad_name=2&adset_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&campaign_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&source=fb&placement=Facebook_Mobile_Reels&pid=1994288187669915&cpid=8017ae88-c56a-4a63-a2d8-7a123f089b89&lpid=ee970f3e-872e-4522-bf47-5c09157aa3b2&utm_medium=paid&utm_source=fb&utm_id=120220481169480751&utm_content=120220481660880751&utm_term=120220481169490751&utm_campaign=120220481169480751&fbclid=IwY2xjawJbKKFleHRuA2FlbQEwAGFkaWQBqxvkMUvkLwEdakqJMmVns9zRp-rjEnQK99fJs3Y2UfcYEjMsPrC1CFCE0iU9ANxXUuuD_aem_rbCD5b0kE-mgY8vu5akOtw)
21:06:33	79885/79885	---M--	200	added ('OK')	image/png	etag:%22c36e7d0b1b949aaf8eab1767e713c7b8%22	https://remotecheese.com/09225-best-browniesWYNMYCGA699/images/record/4.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-1/Sonicau78-1/remotecheese.com/09225-best-browniesWYNMYCGA699/images/record/4.png	(from https://remotecheese.com/09225-best-browniesWYNMYCGA699/?ad_id=120220481660880751&adset_id=120220481169490751&campaign_id=120220481169480751&ad_name=2&adset_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&campaign_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&source=fb&placement=Facebook_Mobile_Reels&pid=1994288187669915&cpid=8017ae88-c56a-4a63-a2d8-7a123f089b89&lpid=ee970f3e-872e-4522-bf47-5c09157aa3b2&utm_medium=paid&utm_source=fb&utm_id=120220481169480751&utm_content=120220481660880751&utm_term=120220481169490751&utm_campaign=120220481169480751&fbclid=IwY2xjawJbKKFleHRuA2FlbQEwAGFkaWQBqxvkMUvkLwEdakqJMmVns9zRp-rjEnQK99fJs3Y2UfcYEjMsPrC1CFCE0iU9ANxXUuuD_aem_rbCD5b0kE-mgY8vu5akOtw)
21:06:33	78517/78517	---M--	200	added ('OK')	image/png	etag:%22223be89b2a161e66cd52bae9d01c3bee%22	https://remotecheese.com/09225-best-browniesWYNMYCGA699/images/record/5.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-1/Sonicau78-1/remotecheese.com/09225-best-browniesWYNMYCGA699/images/record/5.png	(from https://remotecheese.com/09225-best-browniesWYNMYCGA699/?ad_id=120220481660880751&adset_id=120220481169490751&campaign_id=120220481169480751&ad_name=2&adset_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&campaign_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&source=fb&placement=Facebook_Mobile_Reels&pid=1994288187669915&cpid=8017ae88-c56a-4a63-a2d8-7a123f089b89&lpid=ee970f3e-872e-4522-bf47-5c09157aa3b2&utm_medium=paid&utm_source=fb&utm_id=120220481169480751&utm_content=120220481660880751&utm_term=120220481169490751&utm_campaign=120220481169480751&fbclid=IwY2xjawJbKKFleHRuA2FlbQEwAGFkaWQBqxvkMUvkLwEdakqJMmVns9zRp-rjEnQK99fJs3Y2UfcYEjMsPrC1CFCE0iU9ANxXUuuD_aem_rbCD5b0kE-mgY8vu5akOtw)
21:06:34	31091/31091	---M--	200	added ('OK')	image/png	etag:%223d12adbdc8ff038d2956bf9d4aa3b745%22	https://remotecheese.com/09225-best-browniesWYNMYCGA699/images/record/6.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-1/Sonicau78-1/remotecheese.com/09225-best-browniesWYNMYCGA699/images/record/6.png	(from https://remotecheese.com/09225-best-browniesWYNMYCGA699/?ad_id=120220481660880751&adset_id=120220481169490751&campaign_id=120220481169480751&ad_name=2&adset_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&campaign_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&source=fb&placement=Facebook_Mobile_Reels&pid=1994288187669915&cpid=8017ae88-c56a-4a63-a2d8-7a123f089b89&lpid=ee970f3e-872e-4522-bf47-5c09157aa3b2&utm_medium=paid&utm_source=fb&utm_id=120220481169480751&utm_content=120220481660880751&utm_term=120220481169490751&utm_campaign=120220481169480751&fbclid=IwY2xjawJbKKFleHRuA2FlbQEwAGFkaWQBqxvkMUvkLwEdakqJMmVns9zRp-rjEnQK99fJs3Y2UfcYEjMsPrC1CFCE0iU9ANxXUuuD_aem_rbCD5b0kE-mgY8vu5akOtw)
21:06:34	17759/17759	---M--	200	added ('OK')	image/png	etag:%225e8befb7f3fe89f16db8164b9682e6d1%22	https://remotecheese.com/09225-best-browniesWYNMYCGA699/images/footer.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-1/Sonicau78-1/remotecheese.com/09225-best-browniesWYNMYCGA699/images/footer.png	(from https://remotecheese.com/09225-best-browniesWYNMYCGA699/?ad_id=120220481660880751&adset_id=120220481169490751&campaign_id=120220481169480751&ad_name=2&adset_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&campaign_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&source=fb&placement=Facebook_Mobile_Reels&pid=1994288187669915&cpid=8017ae88-c56a-4a63-a2d8-7a123f089b89&lpid=ee970f3e-872e-4522-bf47-5c09157aa3b2&utm_medium=paid&utm_source=fb&utm_id=120220481169480751&utm_content=120220481660880751&utm_term=120220481169490751&utm_campaign=120220481169480751&fbclid=IwY2xjawJbKKFleHRuA2FlbQEwAGFkaWQBqxvkMUvkLwEdakqJMmVns9zRp-rjEnQK99fJs3Y2UfcYEjMsPrC1CFCE0iU9ANxXUuuD_aem_rbCD5b0kE-mgY8vu5akOtw)
21:06:34	196756/196756	---M--	200	added ('OK')	image/png	etag:%220c6e0a634f7deaad9500c800fbca2095%22	https://remotecheese.com/09225-best-browniesWYNMYCGA699/images/fail-pop.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-1/Sonicau78-1/remotecheese.com/09225-best-browniesWYNMYCGA699/images/fail-pop.png	(from https://remotecheese.com/09225-best-browniesWYNMYCGA699/?ad_id=120220481660880751&adset_id=120220481169490751&campaign_id=120220481169480751&ad_name=2&adset_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&campaign_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&source=fb&placement=Facebook_Mobile_Reels&pid=1994288187669915&cpid=8017ae88-c56a-4a63-a2d8-7a123f089b89&lpid=ee970f3e-872e-4522-bf47-5c09157aa3b2&utm_medium=paid&utm_source=fb&utm_id=120220481169480751&utm_content=120220481660880751&utm_term=120220481169490751&utm_campaign=120220481169480751&fbclid=IwY2xjawJbKKFleHRuA2FlbQEwAGFkaWQBqxvkMUvkLwEdakqJMmVns9zRp-rjEnQK99fJs3Y2UfcYEjMsPrC1CFCE0iU9ANxXUuuD_aem_rbCD5b0kE-mgY8vu5akOtw)
21:06:34	10271/10271	---M--	200	added ('OK')	image/png	etag:%22fb036f425a8e8f7649e680c59ca0c30a%22	https://remotecheese.com/09225-best-browniesWYNMYCGA699/images/spin-again.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-1/Sonicau78-1/remotecheese.com/09225-best-browniesWYNMYCGA699/images/spin-again.png	(from https://remotecheese.com/09225-best-browniesWYNMYCGA699/?ad_id=120220481660880751&adset_id=120220481169490751&campaign_id=120220481169480751&ad_name=2&adset_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&campaign_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&source=fb&placement=Facebook_Mobile_Reels&pid=1994288187669915&cpid=8017ae88-c56a-4a63-a2d8-7a123f089b89&lpid=ee970f3e-872e-4522-bf47-5c09157aa3b2&utm_medium=paid&utm_source=fb&utm_id=120220481169480751&utm_content=120220481660880751&utm_term=120220481169490751&utm_campaign=120220481169480751&fbclid=IwY2xjawJbKKFleHRuA2FlbQEwAGFkaWQBqxvkMUvkLwEdakqJMmVns9zRp-rjEnQK99fJs3Y2UfcYEjMsPrC1CFCE0iU9ANxXUuuD_aem_rbCD5b0kE-mgY8vu5akOtw)
21:06:35	8682/8682	---M--	200	added ('OK')	image/png	etag:%22d0e91bcf223ef880326976a993e15550%22	https://remotecheese.com/09225-best-browniesWYNMYCGA699/images/cta.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-1/Sonicau78-1/remotecheese.com/09225-best-browniesWYNMYCGA699/images/cta.png	(from https://remotecheese.com/09225-best-browniesWYNMYCGA699/?ad_id=120220481660880751&adset_id=120220481169490751&campaign_id=120220481169480751&ad_name=2&adset_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&campaign_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&source=fb&placement=Facebook_Mobile_Reels&pid=1994288187669915&cpid=8017ae88-c56a-4a63-a2d8-7a123f089b89&lpid=ee970f3e-872e-4522-bf47-5c09157aa3b2&utm_medium=paid&utm_source=fb&utm_id=120220481169480751&utm_content=120220481660880751&utm_term=120220481169490751&utm_campaign=120220481169480751&fbclid=IwY2xjawJbKKFleHRuA2FlbQEwAGFkaWQBqxvkMUvkLwEdakqJMmVns9zRp-rjEnQK99fJs3Y2UfcYEjMsPrC1CFCE0iU9ANxXUuuD_aem_rbCD5b0kE-mgY8vu5akOtw)
21:06:35	158008/158008	---M--	200	added ('OK')	image/png	etag:%22aae13966a619bab9b45368859811cc13%22	https://remotecheese.com/09225-best-browniesWYNMYCGA699/images/win-pop.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-1/Sonicau78-1/remotecheese.com/09225-best-browniesWYNMYCGA699/images/win-pop.png	(from https://remotecheese.com/09225-best-browniesWYNMYCGA699/?ad_id=120220481660880751&adset_id=120220481169490751&campaign_id=120220481169480751&ad_name=2&adset_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&campaign_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&source=fb&placement=Facebook_Mobile_Reels&pid=1994288187669915&cpid=8017ae88-c56a-4a63-a2d8-7a123f089b89&lpid=ee970f3e-872e-4522-bf47-5c09157aa3b2&utm_medium=paid&utm_source=fb&utm_id=120220481169480751&utm_content=120220481660880751&utm_term=120220481169490751&utm_campaign=120220481169480751&fbclid=IwY2xjawJbKKFleHRuA2FlbQEwAGFkaWQBqxvkMUvkLwEdakqJMmVns9zRp-rjEnQK99fJs3Y2UfcYEjMsPrC1CFCE0iU9ANxXUuuD_aem_rbCD5b0kE-mgY8vu5akOtw)
21:06:35	67016/67016	---M--	200	added ('OK')	audio/mp4	etag:%22d38615cd09e91aad522ef2a9c532bfb3%22	https://remotecheese.com/09225-best-browniesWYNMYCGA699/audio/spin-sound.m4a	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-1/Sonicau78-1/remotecheese.com/09225-best-browniesWYNMYCGA699/audio/spin-sound.m4a	(from https://remotecheese.com/09225-best-browniesWYNMYCGA699/?ad_id=120220481660880751&adset_id=120220481169490751&campaign_id=120220481169480751&ad_name=2&adset_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&campaign_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&source=fb&placement=Facebook_Mobile_Reels&pid=1994288187669915&cpid=8017ae88-c56a-4a63-a2d8-7a123f089b89&lpid=ee970f3e-872e-4522-bf47-5c09157aa3b2&utm_medium=paid&utm_source=fb&utm_id=120220481169480751&utm_content=120220481660880751&utm_term=120220481169490751&utm_campaign=120220481169480751&fbclid=IwY2xjawJbKKFleHRuA2FlbQEwAGFkaWQBqxvkMUvkLwEdakqJMmVns9zRp-rjEnQK99fJs3Y2UfcYEjMsPrC1CFCE0iU9ANxXUuuD_aem_rbCD5b0kE-mgY8vu5akOtw)
21:06:35	144067/144067	---M--	200	added ('OK')	audio/mp4	etag:%22f9e1ed10cb042dde8d5b7fa39e7c09bb%22	https://remotecheese.com/09225-best-browniesWYNMYCGA699/audio/spin-win.m4a	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-1/Sonicau78-1/remotecheese.com/09225-best-browniesWYNMYCGA699/audio/spin-win.m4a	(from https://remotecheese.com/09225-best-browniesWYNMYCGA699/?ad_id=120220481660880751&adset_id=120220481169490751&campaign_id=120220481169480751&ad_name=2&adset_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&campaign_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&source=fb&placement=Facebook_Mobile_Reels&pid=1994288187669915&cpid=8017ae88-c56a-4a63-a2d8-7a123f089b89&lpid=ee970f3e-872e-4522-bf47-5c09157aa3b2&utm_medium=paid&utm_source=fb&utm_id=120220481169480751&utm_content=120220481660880751&utm_term=120220481169490751&utm_campaign=120220481169480751&fbclid=IwY2xjawJbKKFleHRuA2FlbQEwAGFkaWQBqxvkMUvkLwEdakqJMmVns9zRp-rjEnQK99fJs3Y2UfcYEjMsPrC1CFCE0iU9ANxXUuuD_aem_rbCD5b0kE-mgY8vu5akOtw)
21:06:35	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:W/%2228feccc0-15d9d%22	https://code.jquery.com/jquery-3.6.0.min.js	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-1/Sonicau78-1/code.jquery.com/jquery-3.6.0.min.js	(from https://remotecheese.com/09225-best-browniesWYNMYCGA699/?ad_id=120220481660880751&adset_id=120220481169490751&campaign_id=120220481169480751&ad_name=2&adset_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&campaign_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&source=fb&placement=Facebook_Mobile_Reels&pid=1994288187669915&cpid=8017ae88-c56a-4a63-a2d8-7a123f089b89&lpid=ee970f3e-872e-4522-bf47-5c09157aa3b2&utm_medium=paid&utm_source=fb&utm_id=120220481169480751&utm_content=120220481660880751&utm_term=120220481169490751&utm_campaign=120220481169480751&fbclid=IwY2xjawJbKKFleHRuA2FlbQEwAGFkaWQBqxvkMUvkLwEdakqJMmVns9zRp-rjEnQK99fJs3Y2UfcYEjMsPrC1CFCE0iU9ANxXUuuD_aem_rbCD5b0kE-mgY8vu5akOtw)
21:06:36	80420/80420	---M-Z	200	added ('OK')	application/javascript	etag:W/%2213a24-kNFQNu9I/LM2oTW66BK0VmnxkEQ%22	https://cdn.jsdelivr.net/npm/bootstrap@5.2.3/dist/js/bootstrap.bundle.min.js	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-1/Sonicau78-1/cdn.jsdelivr.net/npm/bootstrap@5.2.3/dist/js/bootstrap.bundle.min.js	(from https://remotecheese.com/09225-best-browniesWYNMYCGA699/?ad_id=120220481660880751&adset_id=120220481169490751&campaign_id=120220481169480751&ad_name=2&adset_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&campaign_name=WYNMYCGA699_WYN8_MY_ABO_GARFREY_8017ae88-c56a-4a63-a2d8-7a123f089b89&source=fb&placement=Facebook_Mobile_Reels&pid=1994288187669915&cpid=8017ae88-c56a-4a63-a2d8-7a123f089b89&lpid=ee970f3e-872e-4522-bf47-5c09157aa3b2&utm_medium=paid&utm_source=fb&utm_id=120220481169480751&utm_content=120220481660880751&utm_term=120220481169490751&utm_campaign=120220481169480751&fbclid=IwY2xjawJbKKFleHRuA2FlbQEwAGFkaWQBqxvkMUvkLwEdakqJMmVns9zRp-rjEnQK99fJs3Y2UfcYEjMsPrC1CFCE0iU9ANxXUuuD_aem_rbCD5b0kE-mgY8vu5akOtw)
21:06:36	3580/3580	---M--	200	added ('OK')	image/png	etag:%228ec94e8f95dcf36321f83626215d7b8b%22	https://remotecheese.com/09225-best-browniesWYNMYCGA699/images/1.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-1/Sonicau78-1/remotecheese.com/09225-best-browniesWYNMYCGA699/images/1.png	(from https://remotecheese.com/09225-best-browniesWYNMYCGA699/css/style.css)
21:06:36	4460/4460	---M--	200	added ('OK')	image/png	etag:%229b15e587fe3c0cf8d14a42548c3b52e5%22	https://remotecheese.com/09225-best-browniesWYNMYCGA699/images/2.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-1/Sonicau78-1/remotecheese.com/09225-best-browniesWYNMYCGA699/images/2.png	(from https://remotecheese.com/09225-best-browniesWYNMYCGA699/css/style.css)
21:06:37	3406/3406	---M--	200	added ('OK')	image/png	etag:%2290dbea1733796dd3fbfd09ea96feff73%22	https://remotecheese.com/09225-best-browniesWYNMYCGA699/images/3.png	C:/Users/user/Desktop/KELVIN/Sonicau78/Spin-1/Sonicau78-1/remotecheese.com/09225-best-browniesWYNMYCGA699/images/3.png	(from https://remotecheese.com/09225-best-browniesWYNMYCGA699/css/style.css)
